2:1562,16,1958
1:1449,15.33333,1964
1:1446,15.33333,1968
2:1553,16.66667,1969
2:1568,16.66667,1971
1:1418,16,1976
2:1406,16.33333,1981
2:1553,16,1984
1:1577,16,1985
1:1446,15.33333,1989
3:1543,15.33333,1991
3:1530,15.33333,1992
0:1483,15.33333,1993
2:1634,15,1802
2:1645,15,1805
3:1648,15,1811
3:1665,14.66667,1839
1:1648,15,1865
0:1685,14.66667,1875
1:1625,15,1878
0:1618,15,1882
3:1607,15,1896
1:1653,14.66667,1901
2:1602,15.33333,1906
2:1602,15,1909
1:1645,16,1916
2:1680,15,1933
2:1612,15,1944
1:1800,15.33333,1944
0:1783,12.66667,1946
2:1619,16.33333,1959
3:1804,15.66667,1604
1:1862,20.66667,1622
1:1816,20,1631
1:1925,10.33333,1637
2:1880,15,1648
3:1831,16,1661
3:1866,15,1668
0:1860,15,1669
1:1899,10.33333,1674
0:1838,14.66667,1679
0:1841,14.66667,1679
1:1815,11.66667,1701
3:1879,15,1790
0:1863,18,1901
2:1866,17,1902
3:1847,18.33333,1907
0:1800,15,1926
1:1806,15.33333,1928
3:1845,18,1928
1:1896,15.33333,1928
2:1937,16,1933
2:1870,17.66667,1936
0:1875,22.66667,1940
1:1859,23.33333,1949
0:1814,19.66667,1953
3:1843,17.33333,1958
2:1807,15,1970
3:1835,15.33333,1976
2:1892,15.33333,1977
2:1822,15.33333,1982
0:1819,14.66667,1984
2:1851,15.33333,1989
1:1828,10.33333,1990
2:138,45.66667,45
0:118,44,60
2:90,46,65
3:161,44.33333,65
1:56,37,85
3:127,54.66667,94
1:54,49.66667,120
2:12,12.66667,121
1:60,55.66667,126
1:20,21.33333,127
1:37,44.66667,129
0:78,63.66667,136
3:147,55.66667,137
1:56,60,151
1:35,50.66667,152
0:40,55.33333,154
3:6,44.33333,156
2:54,60,158
1:68,60.66667,164
1:46,65,170
2:58,61.66667,194
1:189,48.66667,194
2:216,26,14
2:244,43.66667,21
3:273,44.66667,26
2:343,43,59
1:315,44.33333,60
1:243,43.66667,63
3:258,43.66667,76
3:260,43.66667,80
1:264,43.66667,84
0:305,44,93
1:361,41.33333,97
2:260,43.66667,105
1:348,47.66667,111
2:334,46,113
2:391,45.33333,117
1:215,43.33333,118
3:264,43.33333,119
2:319,45.33333,120
1:252,43.33333,123
3:327,49,132
1:388,54,137
3:363,58,143
1:301,46.66667,157
1:326,53.66667,164
3:273,44.66667,169
3:288,46.33333,174
2:320,52.33333,177
0:302,48,184
1:229,44.66667,191
1:243,44.33333,191
2:338,60,197
3:483,43.33333,47
1:490,43.66667,52
3:476,43.33333,59
1:478,43.66667,69
0:465,43.66667,78
1:402,40.66667,109
2:413,41.33333,111
2:481,43.66667,115
2:468,43.66667,121
1:486,11.33333,161
3:421,44.66667,167
2:403,52,172
1:594,28,180
2:754,26,45
1:741,25.33333,49
2:786,26.33333,63
0:772,29.66667,76
2:702,25.66667,77
0:698,26,85
2:729,27.33333,105
3:766,32.66667,121
1:737,34.33333,136
1:673,27,140
1:769,37.33333,146
1:752,34.66667,148
2:722,40,149
0:740,39.33333,151
0:739,39,154
2:731,31.66667,161
1:679,29.66667,176
3:645,28,178
3:709,38.33333,180
2:659,29.66667,181
0:722,37.33333,197
3:701,37.33333,200
2:829,14,31
1:831,26.66667,36
1:872,28.33333,45
0:935,28,47
1:871,28.66667,49
3:914,26.33333,49
0:806,26.66667,57
3:959,30.66667,65
2:957,30.33333,71
1:855,30.66667,78
2:990,32.66667,79
0:967,32.33333,82
2:871,30,83
0:950,38.33333,101
0:982,40.33333,103
2:888,37,109
0:860,36.33333,118
0:866,37.66667,128
1:932,44,133
1:802,36.66667,137
3:857,42.33333,145
3:938,47,148
3:898,40,149
0:917,41,150
3:978,50.33333,151
0:874,41,152
2:837,39.66667,166
3:901,40.66667,167
3:977,53.33333,168
1:826,39,169
3:878,40.66667,176
3:806,31.33333,183
3:1058,19.66667,18
0:1008,20.66667,20
3:1086,29.33333,38
2:1020,30.33333,53
2:1091,29,65
1:1195,37.33333,94
1:1142,33,96
1:1186,38.33333,107
0:1072,47,111
0:1010,46.66667,114
0:1146,43.66667,116
1:1004,48.33333,124
0:1049,50.66667,125
0:1148,49,131
1:1073,52,134
2:1116,54.33333,139
1:1072,57.33333,145
2:1111,58,151
3:1151,53,151
1:1141,57,154
1:1187,53.66667,158
0:1075,60.66667,161
2:1109,61.33333,165
0:1041,63.66667,167
1:1115,62.66667,167
1:1016,59.66667,168
3:1165,59.33333,168
3:1117,63,174
0:1110,62,176
3:1171,62,180
0:1097,59.66667,187
0:1040,60,189
1:1028,62,197
1:1009,60,199
1:1299,48.33333,50
2:1280,46,62
1:1281,48.66667,70
3:1335,50.33333,71
1:1232,42,79
2:1254,46.33333,85
0:1236,45,88
3:1382,43.66667,88
3:1258,52.66667,91
2:1204,39.66667,104
3:1368,56.33333,115
3:1234,55.33333,122
0:1243,52.33333,123
2:1257,58.33333,135
0:1379,43.66667,138
1:1368,44,152
3:1222,60.33333,155
1:1255,58.33333,166
2:1335,56.66667,175
2:1313,62.66667,179
0:1358,54.33333,184
2:1392,52.66667,184
2:1390,55.66667,191
3:1328,62.66667,194
0:1241,59.33333,195
1:1259,60,196
0:1303,60,198
3:1537,36.66667,36
0:1467,16.33333,46
0:1530,42.33333,58
2:1443,42.33333,65
3:1492,41,84
2:1456,42.33333,89
3:1571,40.66667,92
3:1587,40,95
3:1459,39.66667,97
1:1499,13.33333,101
3:1586,40.33333,104
0:1564,36.33333,112
3:1460,39.66667,113
1:1404,43.66667,119
3:1591,38.66667,125
0:1445,40.66667,136
1:1430,47.33333,144
3:1466,28,146
0:1486,16.66667,152
1:1593,34.33333,152
2:1599,34,159
1:1513,16.33333,175
3:1546,18.33333,177
3:1530,22,194
3:1471,35,197
3:1766,10.66667,21
1:1760,10.66667,24
2:1725,18.66667,28
3:1695,13.33333,76
3:1610,38,134
0:1618,37,140
0:1628,37.33333,144
3:1692,33.66667,145
3:1784,36,156
1:1755,39.66667,157
2:1741,41,174
3:1765,37,181
2:1619,25.33333,195
2:1605,23.33333,196
3:1863,11.33333,31
2:1895,14.33333,36
1:1877,16,43
1:1909,16,65
2:1871,23,71
2:1889,22.66667,73
3:1886,22.66667,78
0:1849,15.66667,100
0:1934,14.66667,158
2:1867,16,159
1:1895,16,169
0:1825,44,176
1:1907,16,186
2:1870,17,196
0:47,64,200
0:155,55.33333,200
2:91,55.33333,201
1:140,53.33333,201
2:174,55.66667,201
0:146,54,202
2:158,56,206
3:187,48,209
1:200,45.33333,219
3:38,67,224
3:97,55.66667,226
1:152,53.33333,227
1:144,52.33333,234
3:137,52,240
0:20,73.66666,245
3:47,65,246
3:11,77,248
1:98,55,249
1:129,52,249
2:82,55.33333,251
2:168,45.66667,254
2:22,74.33334,265
2:115,55.33333,265
3:47,70.66666,273
2:160,45.66667,279
2:83,58,280
3:71,61.33333,292
1:11,77.66666,293
2:147,49.66667,295
3:38,73,298
2:176,44.66667,300
1:85,60,310
1:93,54.33333,317
1:134,46,323
1:171,44.33333,325
3:111,45,339
3:177,44.66667,341
0:127,43.33333,344
1:155,51.66667,344
3:85,52,346
0:169,44.66667,362
3:29,54,363
3:161,45.33333,367
2:196,44,370
0:159,45.33333,372
0:125,49.33333,373
2:74,43.33333,374
3:33,46,375
2:70,41.66667,382
0:17,48.33333,389
1:125,53,389
1:117,51.33333,390
0:299,47.33333,202
2:330,56.33333,206
0:392,55.33333,211
3:244,44.66667,213
1:350,54.66667,217
0:258,45,222
1:233,44.33333,224
1:213,44.66667,230
2:228,44,241
1:364,46.66667,244
1:321,48.66667,250
3:261,44.66667,251
0:335,40,274
2:246,44.33333,291
3:400,37,292
2:334,40.33333,299
2:374,29.33333,309
2:341,37,314
2:213,44.33333,316
3:260,44.33333,321
1:372,28.66667,327
2:229,44.33333,333
3:218,44.33333,341
3:214,44.33333,356
2:238,44,363
3:270,44,374
3:224,43.66667,385
0:258,44,397
3:434,21.33333,206
2:558,30.66667,238
1:540,31.33333,239
2:573,30.66667,241
0:583,35,241
2:550,31,244
3:581,34.66667,244
3:456,39.33333,249
0:425,45.66667,253
0:454,40.33333,256
3:487,35.66667,259
2:539,32.33333,260
0:570,42,280
3:442,41,281
0:479,43.66667,283
2:466,48,297
1:411,38,299
3:501,50.33333,301
3:594,45.33333,308
3:565,48.33333,309
3:568,48.33333,310
2:588,45.66667,313
0:494,51.66667,316
0:524,51,318
1:458,40.33333,320
3:449,37.33333,323
0:524,53.66667,326
2:558,50.66667,332
1:576,43.33333,357
3:509,48,362
3:444,34,363
3:433,32.66667,377
1:512,46.66667,378
1:428,32,381
3:505,44.33333,390
0:546,49,390
0:488,40.66667,393
1:408,30.33333,394
3:435,32.33333,397
0:524,45.33333,399
2:639,31.33333,206
0:643,32.66667,212
0:704,38,219
3:740,37.33333,226
1:745,37.33333,232
0:657,39,237
2:639,40,238
1:623,39,239
0:637,40,239
1:667,39.66667,239
2:729,37.66667,249
2:729,38.66667,258
1:783,39,261
1:715,41.33333,273
2:617,44.33333,279
1:777,38.33333,280
3:747,29.66667,286
2:738,30.66667,291
0:778,32.33333,296
1:793,25,305
0:609,41.33333,306
0:756,24.33333,307
2:693,23.33333,310
3:700,23.66667,312
0:602,35.66667,334
0:636,18.66667,334
1:637,20,336
3:800,37.66667,336
1:619,20,345
0:797,37.33333,346
1:741,37.33333,348
0:659,37.33333,350
0:716,37.33333,351
0:750,37.33333,352
0:674,37.33333,354
0:732,37.33333,358
0:623,18.66667,359
2:738,37.33333,367
1:719,37.33333,371
3:703,37.33333,372
1:632,35.66667,373
2:744,37.33333,374
1:647,37.33333,382
3:637,26.66667,393
1:955,48.66667,202
0:842,38.66667,204
0:890,43.33333,212
1:859,39.33333,214
1:935,47.66667,223
1:916,43.66667,229
3:916,44.33333,249
0:909,44.66667,251
2:831,39.66667,253
3:945,47,259
3:954,51,271
2:878,42,274
1:859,41.66667,276
3:850,43.66667,288
2:824,41,301
0:882,39.33333,310
3:954,46.66667,313
3:965,48.33333,315
1:973,53,319
3:992,58.66667,322
3:952,45.33333,326
0:972,51.66667,336
3:852,37,345
2:950,44.66667,351
2:926,33,353
1:801,37.33333,360
2:964,49.33333,363
0:979,54.66667,364
3:803,37.33333,366
3:819,37.33333,369
1:932,25.33333,373
3:831,37.33333,375
0:822,37.33333,376
0:840,38,385
2:988,59.66667,385
1:918,31.33333,387
1:918,34.33333,390
3:962,48.33333,398
3:890,37,400
2:1150,66,210
1:1062,59.33333,212
2:1143,63,213
1:1038,59.33333,225
0:1136,59.33333,235
1:1109,59.33333,239
1:1118,59.33333,240
3:1044,59,243
1:1039,59.33333,256
3:1023,59.33333,258
0:1178,59.33333,266
0:1031,59.33333,275
1:1133,59.33333,279
2:1151,59.33333,290
3:1113,59.33333,304
0:1131,60,305
1:1009,61.33333,311
0:1109,59.33333,315
0:1044,58.66667,330
1:1003,60.33333,336
2:1101,64.66666,341
2:1200,66.33334,344
1:1071,58.66667,347
3:1025,64,357
0:1083,60.66667,358
2:1192,63.33333,359
2:1105,59,367
2:1009,61.33333,372
2:1086,60,373
1:1123,59.66667,373
2:1160,58.66667,385
2:1149,59.66667,392
3:1260,61,205
2:1387,64.66666,207
0:1363,66.66666,212
3:1318,69,216
3:1269,64.66666,221
2:1311,69.66666,222
3:1383,71,235
2:1367,69.33334,256
3:1313,68.66666,258
1:1217,66.66666,265
1:1333,69,265
2:1228,68,266
3:1287,69.66666,268
1:1362,71.33334,271
1:1361,71,273
2:1206,66.33334,285
2:1354,83.66666,292
0:1215,70.66666,298
1:1316,82.66666,313
3:1347,82.33334,315
0:1259,73.33334,316
2:1254,71,323
2:1246,70.33334,326
0:1348,60.66667,328
1:1331,60.33333,337
2:1303,83,339
3:1210,66.33334,347
1:1336,60.66667,349
3:1202,65.66666,373
2:1364,77.66666,375
1:1207,67,376
2:1219,70.33334,376
2:1206,66.33334,380
0:1223,71.33334,383
0:1355,81,383
0:1333,75,386
0:1221,69,395
2:1378,71.33334,397
3:1432,59,201
1:1532,23.66667,217
2:1503,27,232
1:1522,27,243
3:1534,32.33333,249
1:1544,30,253
2:1489,53,263
0:1558,31.33333,269
3:1436,69,271
0:1480,54.33333,273
0:1544,36.66667,279
3:1590,30.33333,282
3:1474,58,289
3:1581,35.33333,299
3:1458,65.66666,301
1:1569,31.33333,318
1:1476,58.66667,320
1:1463,64.33334,323
3:1572,30.33333,324
3:1401,69.33334,334
3:1496,50,337
1:1534,40.66667,338
1:1534,40.33333,339
2:1456,63.66667,343
1:1485,58.33333,344
3:1525,42.33333,358
3:1493,53,359
0:1459,63.33333,369
2:1444,69.66666,370
3:1496,51.66667,373
3:1469,58.33333,379
0:1578,27.33333,379
0:1439,70,382
0:1533,34.33333,394
2:1586,31,395
0:1778,33.66667,226
2:1731,38,232
0:1742,37.66667,238
0:1688,30.66667,241
3:1766,33.33333,241
2:1754,36.66667,249
3:1738,34.33333,257
2:1689,29.66667,258
0:1715,32,264
0:1770,36,268
0:1652,22.33333,269
2:1607,22.33333,271
1:1798,34,290
1:1672,23.66667,292
2:1749,31.33333,303
1:1759,31.33333,312
2:1769,30.66667,319
3:1706,24.66667,332
2:1682,22.66667,333
1:1626,16,346
2:1754,30.33333,351
2:1629,16.33333,354
1:1678,23,357
1:1694,25,360
2:1661,22.66667,371
0:1715,25.66667,374
2:1705,25.66667,375
1:1651,23,376
2:1613,21.66667,382
3:1663,24,384
1:1845,43.33333,201
3:1947,13,208
3:1826,42.33333,219
1:1928,15.66667,221
1:1820,41,222
3:1924,16,222
2:1819,40.66667,227
1:1912,16,230
2:1947,13,231
1:1860,16.66667,237
3:1906,16,241
2:1926,16,241
2:1869,16.66667,248
1:1952,11.33333,259
2:1826,25,288
1:1909,15,293
1:1818,21,308
3:1863,15.33333,310
2:1880,14,314
0:1891,13.33333,318
1:1803,25.33333,329
2:1833,14.66667,359
3:1847,14.66667,377
0:1885,14,386
0:1877,15.33333,390
0:1893,15.33333,394
3:71,38.66667,402
2:47,41.66667,409
2:179,44.33333,412
1:182,44.66667,422
2:9,53.66667,423
2:93,54.66667,433
0:63,54.33333,460
3:121,52.33333,464
3:156,48.66667,467
3:165,46.33333,469
2:138,54,477
2:63,52.33333,480
2:84,50,487
2:186,13,490
2:113,52.33333,491
0:90,50.66667,494
2:106,50.66667,504
0:32,54,505
2:133,47,514
2:111,49.33333,515
3:12,54,520
3:14,55,524
3:131,47,527
0:97,48,532
1:52,46,556
3:100,27.33333,562
2:53,44.66667,573
2:33,40.33333,583
1:194,29.66667,583
2:255,44,407
3:213,43.66667,417
2:266,44.66667,419
2:361,28.33333,425
2:385,29.33333,449
2:206,43.66667,462
1:351,29.66667,463
2:342,28.66667,464
1:331,28,474
1:380,29,475
2:351,28.66667,491
2:313,28.66667,500
0:246,28.33333,529
3:361,29.33333,543
0:340,29.33333,547
1:301,29.66667,550
3:251,29.66667,556
3:266,29.66667,556
3:252,29.66667,564
3:275,30,572
0:324,32.33333,583
0:354,33.33333,592
3:264,30.33333,593
2:383,33.66667,594
0:499,41.66667,401
2:565,39.66667,404
0:463,35.33333,414
2:469,36.33333,420
2:479,37.33333,422
2:406,30,443
1:557,39.33333,443
1:456,33.66667,457
1:537,39.33333,459
3:564,33.66667,461
2:524,39.33333,462
0:567,35.33333,472
3:512,36.66667,475
0:518,34.33333,488
2:402,29.66667,492
3:492,32.33333,498
3:539,33.33333,498
3:426,31.33333,500
1:483,32,500
2:409,30.33333,505
0:581,39.66667,513
1:409,30,518
0:482,30.33333,518
2:526,33,527
2:521,32.66667,532
1:574,39.33333,534
0:578,40,534
1:599,40.33333,542
0:558,40.66667,553
2:590,41,555
2:426,29,556
0:598,39.33333,558
0:513,34.33333,559
1:429,29.33333,562
3:475,30.66667,562
1:540,38.33333,562
1:565,41.33333,563
3:508,34,568
0:570,41,572
2:770,39.33333,401
1:710,37,406
1:637,18,407
3:621,32,427
3:670,37,431
3:628,31.33333,435
0:666,37.66667,436
3:732,37.66667,446
2:668,37.33333,461
1:750,39,465
2:752,38.66667,467
2:725,37.33333,470
1:728,38,479
3:613,30.33333,480
0:749,38.33333,484
0:718,38.33333,486
3:785,37.66667,486
0:625,30.33333,487
2:655,36,491
1:628,29.33333,498
2:726,38.66667,507
1:717,37.66667,511
3:721,37.66667,515
0:671,37.33333,522
1:734,37.66667,522
2:645,28.33333,525
3:765,37.33333,541
2:625,31.66667,544
0:663,28.33333,552
1:796,36.66667,552
1:654,28.33333,553
3:789,37,555
2:748,36.66667,563
0:647,31.33333,564
3:743,35.33333,564
2:758,37.33333,565
1:769,36.33333,568
0:755,34,570
1:630,34.66667,577
1:619,36.66667,579
1:604,37.33333,581
2:651,34,584
1:739,30,584
3:699,30.33333,585
3:643,36.33333,587
0:765,31.33333,590
0:665,35.66667,593
0:613,37.33333,594
2:661,35,598
1:630,36,599
0:644,35,600
1:804,38.33333,404
0:809,38.33333,406
3:957,47.66667,408
3:884,37,415
3:978,52,416
1:900,37.33333,419
3:907,33.66667,419
0:888,37.33333,425
3:909,18.33333,433
3:837,35.66667,434
3:977,50.66667,437
1:809,34,438
0:890,35.33333,443
1:820,37.66667,444
3:877,37.66667,447
3:824,36,449
1:885,37,457
1:861,37.33333,460
0:923,35.33333,478
1:948,45.66667,478
3:865,37.33333,492
0:951,46,500
1:858,37.33333,507
3:931,41,508
3:856,37.33333,511
3:951,41.33333,518
3:915,37.33333,519
2:800,37.66667,521
1:801,37.66667,526
0:885,28,545
1:913,35,563
3:841,34,567
0:879,33,570
3:813,29,574
2:951,35.66667,582
3:891,34.66667,586
0:1041,51.66667,404
0:1009,56,407
2:1033,60.66667,411
0:1053,51.66667,413
2:1000,52,421
3:1182,68,426
1:1045,49.66667,434
2:1143,67,443
1:1200,64.66666,443
1:1124,63.66667,450
1:1120,63,451
1:1009,61.33333,456
1:1045,50,495
0:1119,52.66667,498
0:1045,50,499
2:1087,55,507
2:1066,48,511
2:1048,54.33333,512
1:1138,57,516
0:1118,52.66667,519
3:1023,50.33333,527
0:1151,56.33333,530
2:1076,47.66667,537
1:1039,50.33333,553
2:1071,52,554
1:1029,48.66667,557
2:1067,52.33333,558
0:1137,49.66667,560
3:1193,55.66667,560
2:1023,46.66667,562
2:1046,51,568
2:1080,52,569
2:1044,51.33333,576
1:1047,52.33333,579
1:1089,47.66667,581
2:1108,47.66667,585
0:1136,50.66667,585
2:1163,48,597
2:1056,55,599
2:1133,48.33333,599
1:1344,76.66666,407
1:1375,68,407
1:1226,70.66666,412
1:1234,67,429
3:1349,68.33334,430
2:1397,69.33334,451
3:1380,68,457
2:1211,62.66667,466
2:1241,64.66666,479
3:1292,59.66667,482
2:1392,60,486
3:1310,62.66667,493
0:1341,60.33333,497
1:1389,58.33333,497
0:1249,64,500
1:1331,59.66667,505
0:1361,46.66667,515
0:1384,50,517
1:1296,53,518
0:1283,51.66667,519
3:1258,54,527
1:1275,52.33333,535
3:1207,56.33333,536
2:1219,56.66667,536
1:1288,51.33333,539
0:1345,38.66667,539
3:1327,36.33333,540
2:1381,39,541
1:1232,53.66667,555
3:1276,50,556
0:1315,34.66667,557
0:1307,34.33333,562
3:1343,30,566
3:1266,52,569
1:1362,38.66667,572
2:1227,53.33333,573
0:1306,34.33333,573
0:1369,38.33333,574
3:1290,34.66667,579
3:1239,54.33333,583
2:1387,37.33333,586
3:1394,37.66667,586
0:1255,50.33333,587
3:1292,34.33333,588
0:1300,35,588
0:1545,32.66667,400
1:1582,28.66667,409
0:1528,36,423
0:1599,30.66667,425
2:1458,53.33333,426
0:1415,65.66666,431
2:1500,32,436
2:1441,56.33333,445
1:1492,34,453
1:1542,32.33333,473
1:1502,32.66667,476
2:1518,35.33333,485
2:1465,42.33333,486
2:1497,34.66667,491
2:1416,54.66667,496
2:1414,55,497
2:1514,36.66667,498
3:1485,33.33333,505
2:1415,54.66667,506
3:1436,51,509
3:1584,28.66667,511
3:1488,34.66667,514
2:1582,28.33333,514
1:1505,38,516
3:1560,33,518
2:1521,40.66667,522
0:1590,27.33333,523
1:1468,40,529
1:1463,41.66667,553
2:1577,27.33333,558
2:1566,29.33333,560
2:1489,40,572
0:1531,36.33333,573
0:1429,49,576
0:1478,40.33333,578
2:1429,48.66667,580
1:1581,28,589
0:1594,27.33333,590
0:1445,47.33333,591
1:1501,44,592
0:1449,46,594
1:1618,26.66667,400
1:1799,15.33333,406
3:1692,21,415
3:1683,21,416
2:1741,20,416
0:1757,18.66667,417
3:1613,32,440
1:1711,18.33333,454
2:1733,18.33333,457
0:1673,23.66667,458
3:1660,26.66667,465
0:1744,20.66667,476
0:1692,27,479
1:1718,24,484
0:1607,31.33333,489
2:1613,31.33333,492
0:1788,15.66667,510
0:1727,28.66667,522
3:1623,27.66667,525
3:1700,28,525
3:1760,28.33333,526
1:1765,29.66667,536
2:1782,19.33333,536
2:1746,30,538
2:1698,27,540
0:1613,27.66667,569
0:1663,27,572
1:1683,27,577
3:1711,27.33333,585
3:1660,27.33333,595
1:1842,16.33333,400
0:1818,15.66667,405
2:1837,16.33333,409
1:1852,15.66667,425
3:1835,16,435
2:1948,10.33333,437
2:1815,16,453
3:1930,15,454
0:1950,10.33333,458
1:1902,16,459
0:1918,16,462
0:1810,16,474
1:1831,15.66667,475
2:1874,15.66667,496
2:1831,15.66667,497
3:1895,16,500
1:1919,15,511
2:1816,15.66667,512
3:1888,16,519
0:1801,15.66667,522
0:1832,19,545
3:1913,10.66667,548
3:1820,20,554
1:1832,25.66667,565
3:1850,19,583
3:1839,25,585
3:1859,14,590
0:101,36,637
0:58,12,638
1:112,41.66667,639
3:27,12,650
1:144,45.33333,657
1:129,43.33333,668
3:23,36.66667,669
1:34,37.33333,681
1:68,38.33333,686
2:136,43.33333,687
2:19,37.66667,708
1:122,29,710
1:12,37.66667,711
3:30,38.33333,720
0:34,38.66667,722
0:114,29.33333,727
0:168,30,729
3:178,31.66667,729
0:29,39.66667,734
1:131,29,734
1:82,29.33333,735
2:31,40,741
3:73,29.33333,742
1:58,29,746
3:39,39.66667,748
3:82,29.33333,748
3:183,29.66667,756
0:39,40,764
3:136,28.66667,765
3:179,29.33333,767
2:89,29,775
0:5,42.33333,777
1:118,30.33333,781
0:175,29,783
2:191,32,784
0:75,29,785
3:192,34.33333,792
0:270,31,604
2:398,34.66667,607
3:358,35,609
1:361,35.33333,609
2:266,31,610
3:305,35.33333,610
0:218,30.66667,612
2:324,38,617
0:351,37.33333,618
0:383,35.33333,620
2:305,36.66667,621
3:247,33.33333,626
0:400,32.33333,630
2:344,37,635
3:234,36.33333,637
3:324,35.66667,640
1:234,40,643
2:256,34,643
0:240,38,645
0:312,36.33333,645
0:263,35.66667,649
1:214,39.66667,650
1:251,37,655
2:249,37.33333,656
2:268,36.33333,657
0:280,33.66667,659
2:274,36.33333,662
1:217,45.66667,674
3:365,31.33333,675
3:314,33.66667,686
1:387,30.33333,689
2:299,34,690
3:288,35,691
3:374,29.66667,697
3:357,30,711
1:277,37.33333,723
2:287,34.33333,727
0:293,33.33333,731
3:290,33,736
0:343,29,741
3:221,40.33333,742
0:226,35,752
0:322,30.66667,753
3:308,31,755
2:222,34.33333,760
2:388,20,767
1:329,28.33333,775
3:227,34.33333,779
2:366,28.66667,781
2:226,33,787
1:489,32,602
2:524,36.33333,605
2:522,36.33333,606
0:534,34.66667,607
1:565,33.66667,608
3:436,30.66667,611
1:538,33.66667,612
2:529,33.33333,616
3:563,31.33333,624
2:465,30,627
1:461,29.66667,635
3:513,31.33333,636
3:533,28,647
1:491,30.66667,653
0:599,17.33333,655
2:512,26.66667,665
3:478,29.66667,673
3:410,31.33333,674
3:448,30,674
1:457,30,678
3:446,29,683
0:499,26.33333,689
2:412,30.33333,694
0:521,24,695
1:572,16,699
0:449,28.33333,702
2:559,16,704
3:562,15.66667,705
3:459,15.66667,710
2:520,16,712
1:413,28,717
1:491,18,754
2:550,18,757
0:543,16,766
1:407,16,769
1:576,29.33333,777
3:420,15.66667,779
3:521,17,781
1:405,16,795
0:582,27.33333,795
2:455,18,796
2:557,15.66667,799
3:755,31.66667,600
3:620,34.66667,606
0:778,34.66667,611
2:701,33,614
3:713,34.33333,614
3:728,33,618
3:714,32.66667,619
3:640,31.33333,623
0:713,30.33333,628
0:689,29.33333,630
1:689,27,641
2:778,26.66667,648
0:768,24.33333,661
1:796,22.33333,670
3:751,20.66667,673
2:627,15.66667,680
1:731,16,704
2:767,19,708
0:718,15.66667,710
2:648,23.66667,717
0:627,38.66667,722
1:635,33.33333,733
3:795,19.33333,735
3:776,19,736
2:771,19.66667,748
2:797,17,748
0:726,20.33333,752
1:753,20,753
1:770,19.66667,753
2:709,16,765
2:633,31.66667,769
2:622,32,779
1:639,31.66667,779
2:664,25.33333,787
3:784,18.66667,788
2:646,32.33333,791
1:705,15.66667,794
3:765,16.66667,800
1:876,31.33333,606
0:878,31,606
0:989,38.33333,608
0:852,33.33333,613
3:991,40.66667,617
2:802,34.33333,619
2:841,33.33333,621
2:859,31.33333,624
1:878,26.66667,634
2:924,27,640
0:974,34,641
1:986,34.66667,642
0:914,27.33333,643
2:935,28,643
3:866,27,646
1:996,36,648
0:848,20.33333,655
2:985,32.66667,656
1:907,27.33333,661
3:883,25.66667,668
0:982,25.33333,678
1:907,19.66667,681
2:802,20.33333,684
3:849,21,686
3:813,18.33333,728
3:868,19,730
2:947,16.66667,734
0:979,19.33333,738
1:820,17.33333,743
0:970,17.66667,746
2:863,24,755
3:874,24.66667,758
2:968,16.66667,759
0:973,16.66667,766
0:993,19.66667,769
1:962,16.66667,773
3:833,23.33333,775
0:895,28.66667,779
0:959,18.33333,786
3:813,24,795
3:937,23.33333,797
2:1135,48,604
0:1053,53.33333,611
0:1119,47.66667,611
0:1046,49.33333,615
3:1135,48,618
2:1008,42.66667,619
0:1097,48.33333,622
1:1024,44.33333,625
2:1066,50.33333,625
2:1048,44.66667,633
1:1099,48.33333,642
2:1165,43.33333,651
1:1121,43.33333,669
2:1139,44.33333,674
2:1107,43.33333,675
3:1130,41.66667,687
1:1140,38.33333,708
2:1082,32.66667,709
3:1051,29.66667,714
1:1160,37,716
1:1112,33.66667,719
2:1025,24.66667,726
2:1008,20.66667,728
1:1011,20,734
1:1067,25.66667,740
3:1164,33.66667,740
2:1011,19,741
1:1051,24.66667,741
1:1028,19,746
1:1077,24.66667,750
2:1058,21,757
1:1173,35,757
0:1009,20,760
3:1070,19.66667,780
2:1192,36.66667,781
3:1097,20.33333,782
1:1130,27,785
2:1173,30,791
2:1041,18.33333,792
1:1088,19.33333,792
0:1317,32,601
3:1373,33,606
0:1256,44,611
3:1214,47.66667,633
2:1260,35.33333,647
2:1394,30.66667,656
2:1208,40,661
3:1263,30.66667,664
0:1380,30.66667,664
3:1201,41.66667,666
1:1224,31,680
3:1283,35.33333,680
3:1293,31,682
2:1278,38.66667,684
0:1203,32,686
3:1357,35,705
0:1387,32,706
2:1269,38.66667,707
2:1332,33,707
2:1259,35.66667,710
2:1347,34,717
0:1265,40,719
0:1287,35.33333,722
2:1386,27.33333,727
2:1261,40,731
0:1241,32.33333,733
0:1260,36.33333,741
3:1346,30.66667,743
0:1358,35.33333,747
2:1237,31,753
1:1254,31.33333,762
1:1266,30.33333,771
0:1273,29.66667,784
0:1203,34.33333,785
0:1201,33,793
2:1216,27.33333,794
0:1457,44,603
2:1519,60.66667,611
3:1507,52.66667,616
3:1405,32.33333,623
3:1429,49.33333,628
1:1519,61.66667,633
3:1463,48.33333,635
3:1492,42.66667,640
2:1570,39.66667,641
2:1463,48.33333,643
0:1499,42.33333,644
1:1543,45,651
3:1468,49,652
3:1598,28,656
2:1432,41,663
1:1573,40,666
2:1414,32,668
1:1467,51,671
